Game Turn, Mode, Player, Unit, Operation
065, Adding, 11, UNIT_ARCHER (393220), UNITOPERATION_MOVE_TO (19)
065, Adding, 11, UNIT_ARCHER (458757), UNITOPERATION_MOVE_TO (19)
065, Adding, 12, UNIT_BUILDER (524292), UNITOPERATION_REMOVE_FEATURE (28)
065, Adding, 12, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
065, Adding, 12, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 12, UNIT_ARCHER (393219), UNITOPERATION_MOVE_TO (19)
065, Adding, 12, UNIT_HORSEMAN (589829), UNITOPERATION_MOVE_TO (19)
065, Adding, 13, UNIT_ARCHER (589827), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 13, UNIT_ARCHER (589827), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 13, UNIT_ARCHER (589827), UNITOPERATION_MOVE_TO (19)
065, Adding, 13, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
065, Adding, 13, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 13, UNIT_ARCHER (458756), UNITOPERATION_MOVE_TO (19)
065, Adding, 13, UNIT_ARCHER (524293), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_WARRIOR (524289), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_ARCHER (786435), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_WARRIOR (458756), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_WARRIOR (655365), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_ARCHER (720902), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_ARCHER (851975), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_ARCHER (917512), UNITOPERATION_MOVE_TO (19)
065, Adding, 14, UNIT_BUILDER (589824), UNITOPERATION_SKIP_TURN (36)
065, Adding, 15, UNIT_ARCHER (524288), UNITOPERATION_MOVE_TO (19)
065, Adding, 15, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
065, Adding, 15, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 15, UNIT_ARCHER (458756), UNITOPERATION_MOVE_TO (19)
065, Adding, 15, UNIT_BUILDER (393219), UNITOPERATION_SKIP_TURN (36)
065, Adding, 16, UNIT_ARCHER (589827), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 16, UNIT_ARCHER (589827), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 16, UNIT_ARCHER (589827), UNITOPERATION_MOVE_TO (19)
065, Adding, 16, UNIT_WARRIOR (458756), UNITOPERATION_MOVE_TO (19)
065, Adding, 16, UNIT_WARRIOR (393216), UNITOPERATION_MOVE_TO (19)
065, Adding, 16, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
065, Adding, 16, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 16, UNIT_WARRIOR (524293), UNITOPERATION_MOVE_TO (19)
065, Adding, 16, UNIT_ARCHER (655366), UNITOPERATION_MOVE_TO (19)
065, Adding, 16, UNIT_ARCHER (720903), UNITOPERATION_MOVE_TO (19)
065, Adding, 17, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
065, Can't Start, 17, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
065, Adding, 17, UNIT_ARCHER (393220), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 17, UNIT_ARCHER (393220), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 17, UNIT_ARCHER (393220), UNITOPERATION_MOVE_TO (19)
065, Adding, 17, UNIT_ARCHER (458755), UNITOPERATION_MOVE_TO (19)
065, Adding, 17, UNIT_BUILDER (524288), UNITOPERATION_SKIP_TURN (36)
065, Adding, 18, UNIT_ARCHER (393220), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 18, UNIT_ARCHER (393220), UNITOPERATION_MOVE_TO (19)
065, Adding, 18, UNIT_ARCHER (458752), UNITOPERATION_MOVE_TO (19)
065, Adding, 18, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 18, UNIT_ARCHER (327683), UNITOPERATION_MOVE_TO (19)
065, Adding, 18, UNIT_BUILDER (524293), UNITOPERATION_SKIP_TURN (36)
065, Adding, 19, UNIT_ARCHER (393216), UNITOPERATION_MOVE_TO (19)
065, Adding, 19, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 19, UNIT_HORSEMAN (458755), UNITOPERATION_MOVE_TO (19)
065, Adding, 20, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
065, Adding, 20, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 20, UNIT_ARCHER (393220), UNITOPERATION_MOVE_TO (19)
065, Adding, 20, UNIT_ARCHER (458757), UNITOPERATION_MOVE_TO (19)
065, Adding, 20, UNIT_ARCHER (524294), UNITOPERATION_MOVE_TO (19)
065, Adding, 20, UNIT_ARCHER (589831), UNITOPERATION_MOVE_TO (19)
065, Adding, 21, UNIT_BUILDER (655366), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 21, UNIT_BUILDER (655366), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 21, UNIT_BUILDER (655366), UNITOPERATION_MOVE_TO (19)
065, Adding, 21, UNIT_ARCHER (458752), UNITOPERATION_MOVE_TO (19)
065, Adding, 21, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
065, Adding, 21, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 21, UNIT_WARRIOR (327683), UNITOPERATION_MOVE_TO (19)
065, Adding, 21, UNIT_WARRIOR (393220), UNITOPERATION_MOVE_TO (19)
065, Adding, 21, UNIT_ARCHER (524293), UNITOPERATION_MOVE_TO (19)
065, Adding, 22, UNIT_WARRIOR (458752), UNITOPERATION_MOVE_TO (19)
065, Adding, 22, UNIT_ARCHER (655366), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 22, UNIT_ARCHER (589829), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 22, UNIT_ARCHER (655366), UNITOPERATION_MOVE_TO (19)
065, Adding, 22, UNIT_WARRIOR (524292), UNITOPERATION_MOVE_TO (19)
065, Adding, 22, UNIT_ARCHER (589829), UNITOPERATION_MOVE_TO (19)
065, Adding, 22, UNIT_BUILDER (720903), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 22, UNIT_BUILDER (720903), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 22, UNIT_BUILDER (720903), UNITOPERATION_MOVE_TO (19)
065, Adding, 22, UNIT_WARRIOR (196610), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 22, UNIT_WARRIOR (196610), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 22, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 22, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
065, Can't Start, 22, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
065, Adding, 22, UNIT_WARRIOR (393219), UNITOPERATION_MOVE_TO (19)
065, Adding, 23, UNIT_ARCHER (327680), UNITOPERATION_MOVE_TO (19)
065, Adding, 23, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
065, Adding, 23, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 23, UNIT_ARCHER (393219), UNITOPERATION_MOVE_TO (19)
065, Adding, 23, UNIT_ARCHER (458756), UNITOPERATION_MOVE_TO (19)
065, Adding, 24, UNIT_ARCHER (458752), UNITOPERATION_MOVE_TO (19)
065, Adding, 24, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
065, Adding, 24, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 24, UNIT_ARCHER (393219), UNITOPERATION_MOVE_TO (19)
065, Adding, 24, UNIT_ARCHER (589829), UNITOPERATION_MOVE_TO (19)
065, Adding, 24, UNIT_ARCHER (655366), UNITOPERATION_MOVE_TO (19)
065, Adding, 25, UNIT_ARCHER (524292), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 25, UNIT_ARCHER (524292), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 25, UNIT_ARCHER (524292), UNITOPERATION_MOVE_TO (19)
065, Adding, 25, UNIT_ARCHER (655365), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 25, UNIT_ARCHER (524292), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 25, UNIT_ARCHER (655365), UNITOPERATION_MOVE_TO (19)
065, Adding, 25, UNIT_ARCHER (524292), UNITOPERATION_MOVE_TO (19)
065, Adding, 25, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
065, Adding, 25, UNIT_ARCHER (720899), UNITOPERATION_MOVE_TO (19)
065, Adding, 25, UNIT_BUILDER (458752), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_ARCHER (6881384), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 63, UNIT_ARCHER (6881384), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (8388735), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_ARCHER (9175179), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (8847494), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_ARCHER (7340143), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 63, UNIT_ARCHER (7340143), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_QUADRIREME (3145775), UNITOPERATION_RANGE_ATTACK (26)
065, Can't Start, 63, UNIT_QUADRIREME (3145775), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 63, UNIT_QUADRIREME (4325441), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_QUADRIREME (5046348), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_QUADRIREME (7012458), UNITOPERATION_RANGE_ATTACK (26)
065, Can't Start, 63, UNIT_QUADRIREME (7012458), UNITOPERATION_RANGE_ATTACK (26)
065, Adding, 63, UNIT_QUADRIREME (8781957), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (7733365), UNITOPERATION_SWAP_UNITS (49)
065, Can't Start, 63, UNIT_WARRIOR (7733365), UNITOPERATION_SWAP_UNITS (49)
065, Adding, 63, UNIT_WARRIOR (7733365), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SPEARMAN (917517), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (917517), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (2031646), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (2031646), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (8978568), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (1900572), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (1900572), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (524295), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (524295), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (2752553), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (2752553), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (3211312), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (3211312), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (2228257), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (2228257), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (1703961), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (1703961), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (786443), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (786443), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (1179665), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (1179665), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (1310739), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (1310739), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_SPEARMAN (4653126), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SPEARMAN (1441813), UNITOPERATION_FORTIFY (12)
065, Can't Start, 63, UNIT_SPEARMAN (1441813), UNITOPERATION_FORTIFY (12)
065, Adding, 63, UNIT_WARRIOR (6422625), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (6422625), UNITOPERATION_PILLAGE (23)
065, Can't Start, 63, UNIT_WARRIOR (6422625), UNITOPERATION_PILLAGE (23)
065, Adding, 63, UNIT_WARRIOR (6422625), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_WARRIOR (5242959), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (5963866), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (2621479), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (3407923), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SLINGER (4456515), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SLINGER (5308496), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (5701718), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_QUADRIREME (6094940), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (6488162), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (6619236), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (6815847), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (7274606), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (7798902), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_QUADRIREME (8061050), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (8192124), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_ARCHER (8257661), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_WARRIOR (8454272), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_QUADRIREME (8650883), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SCOUT (8716420), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SCOUT (589832), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SCOUT (5505107), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SCOUT (9044105), UNITOPERATION_MOVE_TO (19)
065, Adding, 63, UNIT_SCOUT (589832), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_SCOUT (1245202), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_SCOUT (1769498), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_SCOUT (5505107), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_BUILDER (5636181), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_SCOUT (7864439), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_SETTLER (8585346), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_BUILDER (8913031), UNITOPERATION_SKIP_TURN (36)
065, Adding, 63, UNIT_SCOUT (9044105), UNITOPERATION_SKIP_TURN (36)
066, Adding, 0, UNIT_SETTLER (655364), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_WARRIOR (393220), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 1, UNIT_WARRIOR (393220), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 1, UNIT_WARRIOR (393220), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_ARCHER (851976), UNITOPERATION_RANGE_ATTACK (26)
066, Adding, 1, UNIT_ARCHER (851976), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_WARRIOR (655362), UNITOPERATION_MOVE_TO (19)
066, Can't Start, 1, UNIT_WARRIOR (655362), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_ARCHER (589830), UNITOPERATION_MOVE_TO (19)
066, Can't Start, 1, UNIT_ARCHER (589830), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_WARRIOR (327683), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_WARRIOR (720901), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_WARRIOR (983041), UNITOPERATION_MOVE_TO (19)
066, Adding, 1, UNIT_GALLEY (917504), UNITOPERATION_MOVE_TO (19)
066, Adding, 2, UNIT_BUILDER (983044), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 2, UNIT_BUILDER (983044), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 2, UNIT_BUILDER (983044), UNITOPERATION_MOVE_TO (19)
066, Adding, 2, UNIT_BUILDER (917512), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 2, UNIT_BUILDER (917512), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 2, UNIT_BUILDER (917512), UNITOPERATION_MOVE_TO (19)
066, Adding, 2, UNIT_SCOUT (196608), UNITOPERATION_MOVE_TO (19)
066, Adding, 2, UNIT_SCOUT (524294), UNITOPERATION_MOVE_TO (19)
066, Adding, 2, UNIT_SCOUT (196608), UNITOPERATION_SKIP_TURN (36)
066, Adding, 2, UNIT_SCOUT (524294), UNITOPERATION_SKIP_TURN (36)
066, Adding, 3, UNIT_ARCHER (393218), UNITOPERATION_MOVE_TO (19)
066, Adding, 3, UNIT_SETTLER (720899), UNITOPERATION_MOVE_TO (19)
066, Adding, 3, UNIT_WARRIOR (655365), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 3, UNIT_WARRIOR (655365), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 3, UNIT_WARRIOR (655365), UNITOPERATION_MOVE_TO (19)
066, Adding, 3, UNIT_WARRIOR (655365), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_WARRIOR (458753), UNITOPERATION_MOVE_TO (19)
066, Can't Start, 4, UNIT_WARRIOR (458753), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_SETTLER (720901), UNITOPERATION_MOVE_TO (19)
066, Can't Start, 4, UNIT_SETTLER (720901), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_WARRIOR (786438), UNITOPERATION_MOVE_TO (19)
066, Can't Start, 4, UNIT_WARRIOR (786438), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_WARRIOR (655363), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_WARRIOR (786438), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_WARRIOR (458753), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_SETTLER (720901), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_WARRIOR (655363), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_WARRIOR (983042), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_GALLEY (917512), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_GALLEY (1048585), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_BUILDER (851975), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 4, UNIT_BUILDER (851975), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 4, UNIT_BUILDER (851975), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_SCOUT (524292), UNITOPERATION_MOVE_TO (19)
066, Adding, 4, UNIT_SCOUT (196608), UNITOPERATION_SKIP_TURN (36)
066, Adding, 4, UNIT_SCOUT (524292), UNITOPERATION_SKIP_TURN (36)
066, Adding, 5, UNIT_WARRIOR (1179658), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_WARRIOR (786439), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 5, UNIT_WARRIOR (786439), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 5, UNIT_WARRIOR (786439), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 5, UNIT_WARRIOR (131073), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_WARRIOR (983044), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 5, UNIT_WARRIOR (983044), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 5, UNIT_WARRIOR (1114117), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 5, UNIT_WARRIOR (1114117), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 5, UNIT_WARRIOR (1114117), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_WARRIOR (786439), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_WARRIOR (589830), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_GALLEY (1048585), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_SCOUT (196608), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_SCOUT (262146), UNITOPERATION_MOVE_TO (19)
066, Adding, 5, UNIT_SCOUT (196608), UNITOPERATION_SKIP_TURN (36)
066, Adding, 5, UNIT_SCOUT (262146), UNITOPERATION_SKIP_TURN (36)
066, Adding, 6, UNIT_WARRIOR (786436), UNITOPERATION_FORTIFY (12)
066, Can't Start, 6, UNIT_WARRIOR (786436), UNITOPERATION_FORTIFY (12)
066, Adding, 6, UNIT_WARRIOR (786436), UNITOPERATION_MOVE_TO (19)
066, Adding, 6, UNIT_SETTLER (851974), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 6, UNIT_SETTLER (851974), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 6, UNIT_SETTLER (851974), UNITOPERATION_MOVE_TO (19)
066, Adding, 6, UNIT_SETTLER (851974), UNITOPERATION_MOVE_TO (19)
066, Adding, 6, UNIT_WARRIOR (655365), UNITOPERATION_FORTIFY (12)
066, Adding, 6, UNIT_WARRIOR (917505), UNITOPERATION_MOVE_TO (19)
066, Can't Start, 6, UNIT_WARRIOR (917505), UNITOPERATION_MOVE_TO (19)
066, Adding, 7, UNIT_SCOUT (851968), UNITOPERATION_FORTIFY (12)
066, Can't Start, 7, UNIT_SCOUT (851968), UNITOPERATION_FORTIFY (12)
066, Adding, 7, UNIT_SCOUT (720901), UNITOPERATION_FORTIFY (12)
066, Can't Start, 7, UNIT_SCOUT (720901), UNITOPERATION_FORTIFY (12)
066, Adding, 7, UNIT_BUILDER (786439), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 7, UNIT_BUILDER (786439), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 7, UNIT_BUILDER (786439), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_WARRIOR (196610), UNITOPERATION_FORTIFY (12)
066, Can't Start, 8, UNIT_WARRIOR (196610), UNITOPERATION_FORTIFY (12)
066, Adding, 8, UNIT_BUILDER (393220), UNITOPERATION_REMOVE_FEATURE (28)
066, Can't Start, 8, UNIT_BUILDER (393220), UNITOPERATION_REMOVE_FEATURE (28)
066, Adding, 8, UNIT_SLINGER (262144), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_ARCHER (720899), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_ARCHER (524294), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_ARCHER (589831), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_ARCHER (655368), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_ARCHER (786441), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_ARCHER (851978), UNITOPERATION_MOVE_TO (19)
066, Adding, 8, UNIT_ARCHER (917515), UNITOPERATION_MOVE_TO (19)
066, Adding, 9, UNIT_WARRIOR (589824), UNITOPERATION_MOVE_TO (19)
066, Adding, 9, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
066, Adding, 9, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
066, Adding, 9, UNIT_WARRIOR (327683), UNITOPERATION_MOVE_TO (19)
066, Adding, 9, UNIT_WARRIOR (458756), UNITOPERATION_MOVE_TO (19)
066, Adding, 9, UNIT_WARRIOR (524293), UNITOPERATION_MOVE_TO (19)
066, Adding, 10, UNIT_ARCHER (655366), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 10, UNIT_ARCHER (524292), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 10, UNIT_ARCHER (524292), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 10, UNIT_ARCHER (524292), UNITOPERATION_MOVE_TO (19)
066, Adding, 10, UNIT_ARCHER (655366), UNITOPERATION_RANGE_ATTACK (26)
066, Adding, 10, UNIT_ARCHER (655366), UNITOPERATION_MOVE_TO (19)
066, Adding, 10, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
066, Adding, 10, UNIT_ARCHER (458752), UNITOPERATION_MOVE_TO (19)
066, Adding, 10, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
066, Adding, 11, UNIT_BUILDER (524294), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 11, UNIT_BUILDER (524294), UNITOPERATION_SWAP_UNITS (49)
066, Adding, 11, UNIT_BUILDER (524294), UNITOPERATION_MOVE_TO (19)
066, Adding, 11, UNIT_WARRIOR (262144), UNITOPERATION_MOVE_TO (19)
066, Adding, 11, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
066, Adding, 11, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
066, Adding, 11, UNIT_ARCHER (327683), UNITOPERATION_MOVE_TO (19)
066, Adding, 11, UNIT_ARCHER (393220), UNITOPERATION_MOVE_TO (19)
066, Adding, 11, UNIT_ARCHER (458757), UNITOPERATION_MOVE_TO (19)
066, Adding, 12, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
066, Adding, 12, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
066, Adding, 12, UNIT_ARCHER (393219), UNITOPERATION_MOVE_TO (19)
066, Adding, 12, UNIT_HORSEMAN (589829), UNITOPERATION_MOVE_TO (19)
066, Adding, 12, UNIT_HORSEMAN (655366), UNITOPERATION_MOVE_TO (19)
066, Adding, 13, UNIT_ARCHER (589827), UNITOPERATION_SWAP_UNITS (49)
066, Can't Start, 13, UNIT_ARCHER (589827), UNITOPERATION_SWAP_UNITS (49)
